"id_componente","tipo_componente","codigo","nivel","nome","unidade_responsavel","ch_teorico","ch_pratico","ch_estagio","ch_total","ch_dedicada_docente","ch_ead","cr_max_ead","permite_horario_flexivel","qtd_unidades","procedimentos_avaliacao","equivalencia","pre_requisito","co_requisito","ementa","bibliografia","objetivos","conteudo","competencias_habilidades","referencias","ano_programa","periodo_programa","modalidade","curso_componente"
254114,"ATIVIDADE","RMP0193","R","COMUNICAÇÃO E RELAÇÃO PROFISSIONAL DE SAÚDE-USUÁRIO","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",55,0,0,60,60,0,20,False,1,NULL,NULL,NULL,NULL,"Disciplina versando sobre o tema comunicação e relação profissional de
saúde-usuário. Conceitos de acolhimento, vínculo, clínica ampliada e
humanização. Desenvolvimento de habilidades para o estabelecimento de
relação profissional de saúde-usuário baseada em acolhimento, vinculação,
humanização e ética.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254115,"ATIVIDADE","RMP0194","R","CLUBE DE REVISTA NA ATENÇÃO MULTIPROFISSIONAL À SAÚDE 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Clube de revista, com seleção, estudos e apresentação de publicações
científicas atualizadas sobre temas relacionados às vivências nos campos de
prática profissional multidisciplinar.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254116,"ATIVIDADE","RMP0195","R","INTRODUÇÃO À ONCOLOGIA","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",25,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Disciplina que visa fornecer conhecimentos gerais em oncologia subsidiando
discussões e práticas clínicas interdisciplinares na área.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254117,"ATIVIDADE","RMP0196","R","REUNIÕES CLÍNICAS 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Bases semióticas de enfermagem, fisioterapia, odontologia, psicologia,
serviço social, nutrição e farmácia. Objetivos terapêuticos da enfermagem,
fisioterapia, odontologia, psicologia, serviço social, nutrição e farmácia.
Processo de tomada de decisão terapêutica multiprofissional.
A disciplina será ministrada por meio de debates procurando estimular a
participação ativa dos residentes. Haverá aula expositiva dialogada e também
apresentação e discussão periódica de artigos científicos sobre temas
relacionados aos casos clínicos dos pacientes atendidos ou em atendimento.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254118,"ATIVIDADE","RMP0197","R","PRÁTICA CLÍNICA EM TERAPIA OCUPACIONAL 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",0,1065,0,1065,1065,0,20,False,1,NULL,NULL,NULL,NULL,"Aprofunda e aprimora os aspectos relacionados a base teórica da terapia ocupacional hospitalar, seus recursos, estratégias e formas de avaliação, promovendo ampliação nas bases teóricas que
fundamente as práticas nas diferentes modalidades de intervenção. Apresenta diretriz para o planejamento de programas e protocolos de tratamento em Terapia Ocupacional que irão fundamentar
sua intervenção hospitalar. Aborda o planejamento dos recursos, avaliação, raciocínio clínico e proposta de intervenção terapêutica em ações visando à promoção da saúde, a prevenção de
complicações e suporte de vida.
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254119,"ATIVIDADE","RMP0198","R","SEMINÁRIOS EM TERAPIA OCUPACIONAL HOSPITALAR 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",120,0,0,120,120,0,20,False,1,NULL,NULL,NULL,NULL,"Aborda os aspectos relacionados a base teórica da terapia ocupacional hospitalar, seus recursos, estratégias e formas de avaliação. Promove uma reflexão teórica que fundamente as
práticas nas diferentes modalidades de intervenção. Apresentando diretrizes para o planejamento de programas e protocolos de tratamento em Terapia Ocupacional que irão
fundamentar sua intervenção hospitalar. Aborda o planej",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254120,"ATIVIDADE","RMP0199","R","METODOLOGIA DA PESQUISA PARA EQUIPE MULTIDISCIPLINAR","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",40,0,0,45,45,0,20,False,1,NULL,NULL,NULL,NULL,"Referências bibliográficas. Evidências clínicas. Introdução à bioestatística.
Definição, tipos e uso de bases de dados (nacionais e internacionais).
Biblioteca Cochrane, fontes de informação atualizada sobre medicina
baseada em evidências, incluindo a Base de Dados Cochrane de Revisões
Sistemáticas. Estruturação de trabalhos acadêmicos e artigos (NBR 10520 e
NBR 6022). Normas da ABNT (NBR 6023, NBR 6024, NBR 6027, NBR 6028,
NBR 10520): definições e aplicações. Estilo Vancouver (referência).",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254123,"ATIVIDADE","RMP0202","R","CLUBE DE REVISTA NA ATENÇÃO MULTIPROFISSIONAL À SAÚDE 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Clube de revista, com seleção, estudos e apresentação de publicações
científicas atualizadas sobre temas relacionados às vivências nos campos de
prática profissional multidisciplinar.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254124,"ATIVIDADE","RMP0203","R","REUNIÕES CLÍNICAS 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Bases semióticas de enfermagem, fisioterapia, odontologia, psicologia,
serviço social, nutrição e farmácia. Objetivos terapêuticos da enfermagem,
fisioterapia, odontologia, psicologia, serviço social, nutrição e farmácia.
Processo de tomada de decisão terapêutica multiprofissional.
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254125,"ATIVIDADE","RMP0204","R","PRÁTICA CLÍNICA EM TERAPIA OCUPACIONAL 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",0,1155,0,1155,1155,0,20,False,1,NULL,NULL,NULL,NULL,"Desenvolvimento prático da vivência junto a pacientes internados em Enfermaria Clínica e/ou Enfermaria Cirúrgica e/ou Unidade de Terapia Intensiva/Pronto Socorro. Promove vivência prática em
diferentes cenários em contexto hospitalar, visando o planejamento dos recursos, avaliação, raciocínio clínico e proposta de intervenção terapêutica em ações na promoção da saúde, prevenção de
complicações e suporte de vida.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254126,"ATIVIDADE","RMP0205","R","SEMINÁRIOS EM TERAPIA OCUPACIONAL HOSPITALAR 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",120,0,0,120,120,0,20,False,1,NULL,NULL,NULL,NULL,"Aprimora os aspectos relacionados a base teórica da terapia ocupacional hospitalar, seus recursos, estratégias e formas de avaliação. Promove uma reflexão teórica que fundamente
as práticas nas diferentes modalidades de intervenção. Apresenta diretriz para o planejamento de programas e protocolos de tratamento em Terapia Ocupacional que irão
fundamentar sua intervenção hospitalar. Desenvolve o planejamento dos recursos, avaliação, raciocínio clínico e proposta de intervenção terapêutica em ações visando à promoção
da saúde, a prevenção de complicações e suporte de vida.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254127,"ATIVIDADE","RMP0206","R","BASES DA EPIDEMIOLOGIA CLÍNICA E BIOESTATÍSTICA","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",40,0,0,45,45,0,20,False,1,NULL,NULL,NULL,NULL,"Apresentação dos princípios e dos fundamentos metodológicos que norteiam
a construção de evidências científicas do ponto de vista quantitativo,
utilizando-se de conhecimento de Epidemiologia e Bioestatística. Discussão
sobre os elementos básicos relacionados aos conceitos de epidemiologia e
bioestatística, indicadores de saúde, tipos de estudos epidemiológicos,
medidas de associação, causalidade de doenças, transição demográfica e
epidemiológica, medidas de tendência central e de dispersão, testes de
hipóteses, testes estatísticos, nível de significância, valor p e intervalo de
confiança.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254128,"ATIVIDADE","RMP0207","R","TCC TRABALHO DE CONCLUSÃO DE CURSO 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",0,0,0,90,90,0,20,False,1,NULL,NULL,NULL,NULL,"Destaca a orientação e o acompanhamento do planejamento e do
desenvolvimento do trabalho de conclusão do curso.
Aula expositiva dialogada, orientação e coleta de dados.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254129,"ATIVIDADE","RMP0208","R","CLUBE DE REVISTA NA ATENÇÃO MULTIPROFISSIONAL À SAÚDE 3","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Clube de revista, com seleção, estudos e apresentação de publicações
científicas atualizadas sobre temas relacionados às vivências nos campos de
prática profissional multidisciplinar.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254130,"ATIVIDADE","RMP0209","R","REUNIÕES CLÍNICAS 3","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Bases semióticas de enfermagem, fisioterapia, odontologia, psicologia,
serviço social, nutrição e farmácia. Objetivos terapêuticos da enfermagem,
fisioterapia, odontologia, psicologia, serviço social, nutrição e farmácia.
Processo de tomada de decisão terapêutica multiprofissional.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254131,"ATIVIDADE","RMP0210","R","PRÁTICA CLÍNICA EM TERAPIA OCUPACIONAL 3","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",0,1155,0,1155,1155,0,20,False,1,NULL,NULL,NULL,NULL,"Aprimoramento prático da vivência junto a pacientes internados em Enfermaria Clínica e/ou Enfermaria Cirúrgica e/ou Unidade de Terapia Intensiva/Pronto Socorro, e pacientes acompanhados à
nível ambulatorial. Promove vivência prática em diferentes cenários em contexto hospitalar, visando o planejamento dos recursos, avaliação, raciocínio clínico e proposta de intervenção terapêutica
em ações na promoção da saúde, prevenção de complicações e suporte de vida.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254132,"ATIVIDADE","RMP0211","R","SEMINÁRIOS EM TERAPIA OCUPACIONAL HOSPITALAR 3","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",90,0,0,90,90,0,20,False,1,NULL,NULL,NULL,NULL,"Aprimora os aspectos relacionados a base teórica da terapia ocupacional hospitalar, seus recursos, estratégias e formas de avaliação. Promover uma reflexão teórica que fundamente as práticas nas
diferentes modalidades de intervenção em populações específicas. Apresenta diretriz para o planejamento de programas e protocolos de tratamento em Terapia Ocupacional que irão fundamentar sua
intervenção hospitalar. Desenvolve o planejamento dos recursos, avaliação, raciocínio clínico e proposta de intervenção terapêutica em ações visando à promoção da saúde, a prevenção de
complicações e suporte de vida.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254133,"ATIVIDADE","RMP0212","R","TCC TRABALHO DE CONCLUSÃO DE CURSO 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",0,0,0,90,90,0,20,False,NULL,NULL,NULL,NULL,NULL,"Destaca a orientação e o acompanhamento do desenvolvimento e da
conclusão do trabalho de conclusão do curso.
Aula expositiva dialogada, orientação e coleta de dados.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254134,"ATIVIDADE","RMP0213","R","CLUBE DE REVISTA NA ATENÇÃO MULTIPROFISSIONAL À SAÚDE 4","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Clube de revista, com seleção, estudos e apresentação de publicações
científicas atualizadas sobre temas relacionados às vivências nos campos de
prática profissional multidisciplinar.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254135,"ATIVIDADE","RMP0214","R","REUNIÕES CLÍNICAS 4","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Bases semióticas de enfermagem, fisioterapia, odontologia, psicologia,
serviço social, nutrição e farmácia. Objetivos terapêuticos da enfermagem,
fisioterapia, odontologia, psicologia, serviço social, nutrição e farmácia.
Processo de tomada de decisão terapêutica multiprofissional.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254136,"ATIVIDADE","RMP0215","R","PRÁTICA CLÍNICA EM TERAPIA OCUPACIONAL 4","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",0,1230,0,1230,1230,0,20,False,1,NULL,NULL,NULL,NULL,"Aprimoramento prático da vivência junto a pacientes internados em Enfermaria Clínica e/ou Enfermaria Cirúrgica e/ou Unidade de Terapia Intensiva/Pronto Socorro, e pacientes acompanhados à
nível ambulatorial. Promove vivência prática em diferentes cenários em contexto hospitalar, visando o planejamento dos recursos, avaliação, raciocínio clínico e proposta de intervenção terapêutica
em ações na promoção da saúde, prevenção de complicações e suporte de vida.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254137,"ATIVIDADE","RMP0216","R","SEMINÁRIOS EM TERAPIA OCUPACIONAL HOSPITALAR 4","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM TERAPIA OCUPACIONAL - ATENÇÃO ONCOLÓGICA",60,0,0,60,60,0,20,False,1,NULL,NULL,NULL,NULL,"Desenvolvimento prático da vivência junto a pacientes internados em Enfermaria Clínica e/ou Enfermaria Cirúrgica e/ou Unidade de Terapia Intensiva/Pronto Socorro. Promove vivência prática em
diferentes cenários em contexto hospitalar, visando o planejamento dos recursos, avaliação, raciocínio clínico e proposta de intervenção terapêutica em ações na promoção da saúde, prevenção de
complicações e suporte de vida.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254138,"ATIVIDADE","RMP0217","R","INTRODUÇÃO ÀS PRÁTICAS DE SAÚDE","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",25,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Modelos de determinação social das doenças crônicas não transmissíveis.
Transição demográfica e epidemiológica brasileira. Modelos de atenção em
saúde e modelos tecnoassistenciais. Processo de trabalho em saúde e os
desafios do trabalho em equipe. Multi, inter e transdisciplinaridade. Modelos
teóricos explicativos e metodologias de avaliação de desempenho de
sistemas de saúde.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254139,"ATIVIDADE","RMP0218","R","POLÍTICAS PÚBLICAS DE SAÚDE E MODELOS DE ATENÇÃO EM SAÚDE","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",25,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Políticas de Saúde no Brasil. Sistema Único de Saúde. Modelos de atenção
em saúde. Referencial teórico do processo de trabalho em Saúde Coletiva.
Processo saúde-doença e seus determinantes sociais. Atuação dos
profissionais de saúde no SUS nos diversos níveis de atenção.
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254140,"ATIVIDADE","RMP0219","R","BIOSSEGURANÇA E INFECÇÃO HOSPITALAR","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",40,0,0,45,45,0,20,False,1,NULL,NULL,NULL,NULL,"Bases do PCIH. Métodos de Vigilância Epidemiológica no controle da IH.
Critérios diagnósticos da IH. Indicadores de IH. Políticas para uso racional de
antimicrobianos. Princípios de segurança dos métodos de desinfecção e
esterilização. Germicidas hospitalares. Reprocessamento de roupas
hospitalares. Controle de contaminação de alimentos. Princípios éticos do
controle da IH.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254141,"ATIVIDADE","RMP0220","R","COMUNICAÇÃO E RELAÇÃO PROFISSIONAL DE SAÚDE-USUÁRIO","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",55,0,0,60,60,0,20,False,1,NULL,NULL,NULL,NULL,"Disciplina versando sobre o tema comunicação e relação profissional de
saúde-usuário. Conceitos de acolhimento, vínculo, clínica ampliada e
humanização. Desenvolvimento de habilidades para o estabelecimento de
relação profissional de saúde-usuário baseada em acolhimento, vinculação,
humanização e ética.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254142,"ATIVIDADE","RMP0221","R","CLUBE DE REVISTA NA ATENÇÃO MULTIPROFISSIONAL À SAÚDE 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Clube de revista, com seleção, estudos e apresentação de publicações
científicas atualizadas sobre temas relacionados às vivências nos campos de
prática profissional multidisciplinar.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254143,"ATIVIDADE","RMP0222","R","INTRODUÇÃO À ONCOLOGIA","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",25,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Disciplina que visa fornecer conhecimentos gerais em oncologia subsidiando
discussões e práticas clínicas interdisciplinares na área.
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254144,"ATIVIDADE","RMP0223","R","REUNIÕES CLÍNICAS 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Bases semióticas de enfermagem, fisioterapia, odontologia, psicologia,
serviço social, nutrição e farmácia. Objetivos terapêuticos da enfermagem,
fisioterapia, odontologia, psicologia, serviço social, nutrição e farmácia.
Processo de tomada de decisão terapêutica multiprofissional.
A disciplina será ministrada por meio de debates procurando estimular a
participação ativa dos residentes. Haverá aula expositiva dialogada e também
apresentação e discussão periódica de artigos científicos sobre temas
relacionados aos casos clínicos dos pacientes atendidos ou em atendimento.
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254145,"ATIVIDADE","RMP0224","R","DIETOTERAPIA 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",55,0,0,60,60,0,20,False,1,NULL,NULL,NULL,NULL,"Aspectos fisiopatológicos, triagem nutricional, avaliação do estado nutricional e tratamento nutricional nas enfermidades cardiovasculares, renais, respiratórias, gastrointestinais, neurológicas,
endócrinas, na obesidade e na SIDA, nos pacientes adultos e idosos.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254146,"ATIVIDADE","RMP0225","R","PRÁTICA EM NUTRIÇÃO CLÍNICA 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",0,1065,0,1065,1065,0,20,False,1,NULL,NULL,NULL,NULL,"Atividade prática de treinamento da atenção nutricional aos pacientes internados ou ambulatoriais referentes às especialidades contempladas pela oncologia, clínica médica, clínica cirúrgica e
unidade de paciente crítico. Visita nutricional ao paciente internado e atendimento ambulatorial, triagem nutricional, avaliação nutricional completa, prescrição e conduta dietoterápica, registro em
prontuário, interação com a equipe multiprofissional, discussão de casos em equipe multiprofissional e com preceptores nutricionistas e estagiários de nutrição. ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254147,"ATIVIDADE","RMP0226","R","SEMINÁRIO EM NUTRIÇÃO CLÍNICA 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",60,0,0,60,60,0,20,False,1,NULL,NULL,NULL,NULL,"Apresentação oral de artigos. Apresentação oral de estudo de caso clínico, conforme clínica de rodízio: clínica médica e clínica cirúrgica.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254148,"ATIVIDADE","RMP0227","R","METODOLOGIA DA PESQUISA PARA EQUIPE MULTIDISCIPLINAR","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",40,0,0,45,45,0,20,False,1,NULL,NULL,NULL,NULL,"Referências bibliográficas. Evidências clínicas. Introdução à bioestatística.
Definição, tipos e uso de bases de dados (nacionais e internacionais).
Biblioteca Cochrane, fontes de informação atualizada sobre medicina
baseada em evidências, incluindo a Base de Dados Cochrane de Revisões
Sistemáticas. Estruturação de trabalhos acadêmicos e artigos (NBR 10520 e
NBR 6022). Normas da ABNT (NBR 6023, NBR 6024, NBR 6027, NBR 6028,
NBR 10520): definições e aplicações. Estilo Vancouver (referência).
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254151,"ATIVIDADE","RMP0230","R","CLUBE DE REVISTA NA ATENÇÃO MULTIPROFISSIONAL À SAÚDE 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Clube de revista, com seleção, estudos e apresentação de publicações
científicas atualizadas sobre temas relacionados às vivências nos campos de
prática profissional multidisciplinar.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254152,"ATIVIDADE","RMP0231","R","REUNIÕES CLÍNICAS 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Bases semióticas de enfermagem, fisioterapia, odontologia, psicologia,
serviço social, nutrição e farmácia. Objetivos terapêuticos da enfermagem,
fisioterapia, odontologia, psicologia, serviço social, nutrição e farmácia.
Processo de tomada de decisão terapêutica multiprofissional.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254153,"ATIVIDADE","RMP0232","R","DIETOTERAPIA 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",55,0,0,60,60,0,20,False,1,NULL,NULL,NULL,NULL,"Aspectos fisiopatológicos, triagem nutricional, avaliação do estado nutricional e tratamento nutricional nos diversos tipos de cânceres nos pacientes adultos e idosos. Peculiaridades nutricionais no
paciente oncológico: caquexia do câncer, cuidados paliativos e cuidados paliativos exclusivos.
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254154,"ATIVIDADE","RMP0233","R","PRÁTICA EM NUTRIÇÃO CLÍNICA 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",0,1155,0,1155,1155,0,20,False,1,NULL,NULL,NULL,NULL,"Atividade prática de treinamento da atenção nutricional aos pacientes internados ou ambulatoriais referentes às especialidades contempladas pela oncologia, unidade de terapia intensiva, unidade
coronariana e centro de diálise. Visita nutricional ao paciente internado e atendimento ambulatorial, triagem nutricional, avaliação nutricional completa, prescrição e conduta dietoterápica, registro
em prontuário, interação com a equipe multiprofissional, discussão de casos em equipe multiprofissional e com preceptores nutricionistas e estagiários de nutrição.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254155,"ATIVIDADE","RMP0234","R","SEMINÁRIO EM NUTRIÇÃO CLÍNICA 2","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",60,0,0,60,60,0,20,False,1,NULL,NULL,NULL,NULL,"Apresentação oral de artigos. Apresentação oral de estudo de caso clínico, conforme clínica de rodízio: unidade de paciente crítico, unidade de terapia intensiva, unidade coronariana, centro de
diálise",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254156,"ATIVIDADE","RMP0235","R","BASES DA EPIDEMIOLOGIA CLÍNICA E BIOESTATÍSTICA","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",40,0,0,45,45,0,20,False,1,NULL,NULL,NULL,NULL,"Apresentação dos princípios e dos fundamentos metodológicos que norteiam
a construção de evidências científicas do ponto de vista quantitativo,
utilizando-se de conhecimento de Epidemiologia e Bioestatística. Discussão
sobre os elementos básicos relacionados aos conceitos de epidemiologia e
bioestatística, indicadores de saúde, tipos de estudos epidemiológicos,
medidas de associação, causalidade de doenças, transição demográfica e
epidemiológica, medidas de tendência central e de dispersão, testes de
hipóteses, testes estatísticos, nível de significância, valor p e intervalo de
confiança.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254157,"ATIVIDADE","RMP0236","R","TCC TRABALHO DE CONCLUSÃO DE CURSO 1","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",0,0,0,90,90,0,20,False,1,NULL,NULL,NULL,NULL,"Destaca a orientação e o acompanhamento do planejamento e do
desenvolvimento do trabalho de conclusão do curso.
Aula expositiva dialogada, orientação e coleta de dados.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
254158,"ATIVIDADE","RMP0237","R","CLUBE DE REVISTA NA ATENÇÃO MULTIPROFISSIONAL À SAÚDE 3","PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM NUTRIÇÃO ATENÇÃO ONCOLÓGICA",30,0,0,30,30,0,20,False,1,NULL,NULL,NULL,NULL,"Clube de revista, com seleção, estudos e apresentação de publicações
científicas atualizadas sobre temas relacionados às vivências nos campos de
prática profissional multidisciplinar.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Presencial",NULL
